Date,Barcode,OnPromotion,Quantity,ReturnedQuantity,Discount,Increase,TotalValue,UnitValue,CostValue,Holiday
2019-01-23,7896026800709,0,15.0,0.0,0.267,0.0,194.85,12.99,7.94,0
2019-01-24,7896026800709,0,12.0,0.0,0.59,0.0,155.88,12.99,7.94,0
2019-01-25,7896026800709,0,23.0,0.0,0.6,0.0,298.77,12.99,7.94,0
2019-01-26,7896026800709,0,18.0,0.0,0.222,0.0,233.82,12.99,7.94,0
2019-01-27,7896026800709,0,3.0,0.0,0.0,0.0,38.97,12.99,7.94,0
2019-01-28,7896026800709,0,15.0,0.0,0.533,0.0,194.85,12.99,7.94,0
2019-01-29,7896026800709,0,8.0,0.0,0.934,0.0,103.36,12.92,7.94,0
2019-01-30,7896026800709,0,13.0,0.0,0.667,0.0,168.87,12.99,7.94,0
2019-01-31,7896026800709,0,15.0,0.0,0.8,0.0,194.85,12.99,7.94,0
2019-02-01,7896026800709,0,25.0,0.0,1.029,0.0,320.375,12.815,7.94,0
2019-02-02,7896026800709,0,36.0,0.0,0.343,0.0,467.64,12.99,7.94,0
2019-02-03,7896026800709,0,7.0,0.0,0.571,0.0,90.93,12.99,7.94,0
2019-02-04,7896026800709,0,13.0,0.0,0.462,0.0,168.87,12.99,7.94,0
2019-02-05,7896026800709,0,21.0,0.0,0.5,0.0,272.79,12.99,7.94,0
2019-02-06,7896026800709,0,27.0,0.0,0.48,0.0,350.73,12.99,7.94,0
2019-02-07,7896026800709,0,10.0,0.0,0.8,0.0,129.9,12.99,7.94,0
2019-02-08,7896026800709,0,11.0,0.0,1.636,0.0,140.03,12.73,7.94,0
2019-02-09,7896026800709,0,23.0,0.0,0.435,0.0,298.77,12.99,7.94,0
2019-02-10,7896026800709,0,6.0,0.0,1.0,0.0,77.16,12.86,7.94,0
2019-02-11,7896026800709,0,11.0,0.0,0.667,0.0,142.89,12.99,7.94,0
2019-02-12,7896026800709,0,8.0,0.0,0.571,0.0,103.92,12.99,7.94,0
2019-02-13,7896026800709,0,18.0,0.0,0.588,0.0,233.82,12.99,7.94,0
2019-02-14,7896026800709,0,13.0,0.0,0.455,0.0,168.87,12.99,7.94,0
2019-02-15,7896026800709,0,12.0,0.0,0.667,0.0,155.88,12.99,7.94,0
2019-02-16,7896026800709,0,24.0,0.0,0.596,0.0,311.76,12.99,7.94,0
2019-02-17,7896026800709,0,4.0,0.0,0.038,0.0,51.96,12.99,7.94,0
2019-02-18,7896026800709,0,10.0,0.0,0.2,0.0,129.9,12.99,7.94,0
2019-02-19,7896026800709,0,12.0,0.0,0.667,0.0,155.88,12.99,7.94,0
2019-02-20,7896026800709,0,21.0,0.0,0.5,0.0,272.79,12.99,7.94,0
2019-02-21,7896026800709,1,42.0,0.0,0.564,0.0,419.16,9.98,7.94,0
2019-02-22,7896026800709,1,66.0,0.0,0.692,0.0,658.68,9.98,7.94,0
2019-02-23,7896026800709,1,106.0,0.0,0.244,0.0,1057.88,9.98,7.94,0
2019-02-24,7896026800709,1,20.0,0.0,0.0,0.0,199.6,9.98,7.94,0
2019-02-25,7896026800709,1,22.0,0.0,0.0,0.0,219.56,9.98,7.94,0
2019-02-26,7896026800709,1,50.0,0.0,0.13,0.0,499.0,9.98,7.94,0
2019-02-27,7896026800709,0,17.0,0.0,0.118,0.0,220.83,12.99,7.94,0
2019-02-28,7896026800709,0,23.0,0.0,0.091,0.0,298.77,12.99,7.94,0
2019-03-01,7896026800709,0,43.0,0.0,0.85,0.0,558.57,12.99,7.94,0
2019-03-02,7896026800709,0,55.0,0.0,0.339,0.0,714.45,12.99,7.94,0
2019-03-03,7896026800709,0,11.0,0.0,0.182,0.0,142.89,12.99,7.94,0
2019-03-04,7896026800709,0,23.0,0.0,0.273,0.0,298.77,12.99,7.94,0
2019-03-05,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.94,0
2019-03-06,7896026800709,0,15.0,0.0,0.267,0.0,194.85,12.99,7.94,0
2019-03-07,7896026800709,0,17.0,0.0,0.824,0.0,220.83,12.99,7.94,0
2019-03-08,7896026800709,0,16.0,0.0,1.125,0.0,203.68,12.73,7.94,0
2019-03-09,7896026800709,0,30.0,0.0,0.6,0.0,389.7,12.99,7.94,0
2019-03-10,7896026800709,0,3.0,0.0,0.667,0.0,38.97,12.99,7.94,0
2019-03-11,7896026800709,0,8.0,0.0,1.0,0.0,102.88,12.86,7.94,0
2019-03-12,7896026800709,0,7.0,0.0,0.571,0.0,90.93,12.99,7.94,0
2019-03-13,7896026800709,0,10.0,0.0,0.8,0.0,129.9,12.99,7.94,0
2019-03-14,7896026800709,0,7.0,0.0,0.286,0.0,90.93,12.99,7.94,0
2019-03-15,7896026800709,0,13.0,0.0,0.462,0.0,168.87,12.99,7.94,0
2019-03-16,7896026800709,0,22.0,0.0,0.758,0.0,285.78,12.99,7.94,0
2019-03-17,7896026800709,0,5.0,0.0,0.0,0.0,64.95,12.99,7.94,0
2019-03-18,7896026800709,0,6.0,0.0,0.333,0.0,77.94,12.99,7.94,0
2019-03-19,7896026800709,0,10.0,0.0,0.6,0.0,129.9,12.99,7.94,0
2019-03-20,7896026800709,0,12.0,0.0,0.0,0.0,155.88,12.99,7.94,0
2019-03-21,7896026800709,1,30.0,0.0,0.0,0.0,299.4,9.98,7.94,0
2019-03-22,7896026800709,1,38.0,0.0,0.111,0.0,379.24,9.98,7.94,0
2019-03-23,7896026800709,1,60.0,0.0,0.144,0.0,598.8,9.98,7.94,0
2019-03-24,7896026800709,1,36.0,0.0,0.353,0.0,359.28,9.98,7.94,0
2019-03-25,7896026800709,1,36.0,0.0,0.303,0.0,359.28,9.98,7.94,0
2019-03-26,7896026800709,1,21.0,0.0,0.0,0.0,209.58,9.98,7.94,0
2019-03-27,7896026800709,0,12.0,0.0,0.167,0.0,155.88,12.99,7.94,0
2019-03-28,7896026800709,0,10.0,0.0,0.6,0.0,129.9,12.99,7.94,0
2019-03-29,7896026800709,0,29.0,0.0,0.778,0.0,376.71,12.99,7.94,0
2019-03-30,7896026800709,0,35.0,0.0,0.554,0.0,454.65,12.99,7.94,0
2019-03-31,7896026800709,0,7.0,0.0,0.0,0.0,90.93,12.99,7.94,0
2019-04-01,7896026800709,0,16.0,0.0,0.519,0.0,207.84,12.99,7.94,0
2019-04-02,7896026800709,0,18.0,0.0,0.706,0.0,233.82,12.99,7.94,0
2019-04-03,7896026800709,0,22.0,0.0,0.636,0.0,285.78,12.99,7.94,0
2019-04-04,7896026800709,0,14.0,0.0,0.571,0.0,181.86,12.99,7.94,0
2019-04-05,7896026800709,0,15.0,0.0,0.533,0.0,194.85,12.99,7.94,0
2019-04-06,7896026800709,0,29.0,0.0,0.552,0.0,376.71,12.99,7.94,0
2019-04-07,7896026800709,0,3.0,0.0,1.333,0.0,38.19,12.73,7.94,0
2019-04-08,7896026800709,0,5.0,0.0,0.924,0.0,64.95,12.99,7.94,0
2019-04-09,7896026800709,0,8.0,0.0,0.75,0.0,103.92,12.99,7.94,0
2019-04-10,7896026800709,0,17.0,0.0,0.824,0.0,220.83,12.99,7.94,0
2019-04-11,7896026800709,0,14.0,0.0,0.714,0.0,181.86,12.99,7.94,0
2019-04-12,7896026800709,0,21.0,0.0,0.502,0.0,272.79,12.99,7.94,0
2019-04-13,7896026800709,0,34.0,0.0,0.445,0.0,441.66,12.99,7.94,0
2019-04-14,7896026800709,0,7.0,0.0,0.571,0.0,90.93,12.99,7.94,0
2019-04-15,7896026800709,0,19.0,0.0,0.444,0.0,246.81,12.99,7.94,0
2019-04-16,7896026800709,0,15.0,0.0,0.4,0.0,194.85,12.99,7.94,0
2019-04-17,7896026800709,0,24.0,0.0,0.75,0.0,311.76,12.99,7.94,0
2019-04-18,7896026800709,0,14.0,0.0,0.462,0.0,181.86,12.99,7.767,0
2019-04-19,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.767,0
2019-04-20,7896026800709,0,14.0,0.0,0.429,0.0,181.86,12.99,7.767,0
2019-04-21,7896026800709,0,3.0,0.0,1.333,0.0,38.19,12.73,7.767,1
2019-04-22,7896026800709,0,2.0,0.0,0.0,0.0,25.98,12.99,7.767,0
2019-04-23,7896026800709,0,6.0,0.0,0.333,0.0,77.94,12.99,7.767,0
2019-04-24,7896026800709,0,8.0,0.0,1.0,0.0,102.88,12.86,7.767,0
2019-04-25,7896026800709,0,8.0,0.0,1.0,0.0,102.88,12.86,7.767,0
2019-04-26,7896026800709,0,13.0,0.0,0.615,0.0,168.87,12.99,7.767,0
2019-04-27,7896026800709,0,26.0,0.0,0.385,0.0,337.74,12.99,7.77,0
2019-04-28,7896026800709,0,7.0,0.0,0.0,0.0,90.93,12.99,7.77,0
2019-04-29,7896026800709,0,11.0,0.0,0.364,0.0,142.89,12.99,7.77,0
2019-04-30,7896026800709,0,15.0,0.0,0.533,0.0,194.85,12.99,7.77,0
2019-05-01,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.77,1
2019-05-02,7896026800709,1,41.0,0.0,0.095,0.0,409.18,9.98,7.77,0
2019-05-03,7896026800709,1,93.0,0.0,0.251,0.0,928.14,9.98,7.77,0
2019-05-04,7896026800709,1,136.0,0.0,0.136,0.0,1357.28,9.98,7.77,0
2019-05-05,7896026800709,1,25.0,0.0,0.281,0.0,249.5,9.98,7.77,0
2019-05-06,7896026800709,1,36.0,0.0,0.062,0.0,359.28,9.98,7.77,0
2019-05-07,7896026800709,1,38.0,0.0,0.378,0.0,379.24,9.98,7.77,0
2019-05-08,7896026800709,0,18.0,0.0,0.946,0.0,233.82,12.99,7.77,0
2019-05-09,7896026800709,0,11.0,0.0,0.727,0.0,142.89,12.99,7.77,0
2019-05-10,7896026800709,0,22.0,0.0,0.545,0.0,285.78,12.99,7.77,0
2019-05-11,7896026800709,0,25.0,0.0,0.56,0.0,324.75,12.99,7.767,0
2019-05-12,7896026800709,0,3.0,0.0,1.333,0.0,38.19,12.73,7.767,0
2019-05-13,7896026800709,0,5.0,0.0,1.2,0.0,63.65,12.73,7.767,0
2019-05-14,7896026800709,0,9.0,0.0,0.667,0.0,116.91,12.99,7.767,0
2019-05-15,7896026800709,0,9.0,0.0,0.444,0.0,116.91,12.99,7.767,0
2019-05-16,7896026800709,0,9.0,0.0,0.444,0.0,116.91,12.99,7.767,0
2019-05-17,7896026800709,0,8.0,0.0,0.75,0.0,103.92,12.99,7.767,0
2019-05-18,7896026800709,0,17.0,0.0,0.362,0.0,220.83,12.99,7.767,0
2019-05-19,7896026800709,0,3.0,0.0,0.667,0.0,38.97,12.99,7.767,0
2019-05-20,7896026800709,0,12.0,0.0,0.66,0.0,155.88,12.99,7.767,0
2019-05-21,7896026800709,0,10.0,0.0,0.051,0.0,129.9,12.99,7.767,0
2019-05-22,7896026800709,0,6.0,0.0,1.0,0.0,77.16,12.86,7.767,0
2019-05-23,7896026800709,0,12.0,0.0,0.667,0.0,155.88,12.99,7.767,0
2019-05-24,7896026800709,0,16.0,0.0,0.505,0.0,207.84,12.99,7.767,0
2019-05-25,7896026800709,0,17.0,0.0,0.353,0.0,220.83,12.99,7.77,0
2019-05-26,7896026800709,0,4.0,0.0,0.0,0.0,51.96,12.99,7.77,0
2019-05-27,7896026800709,0,10.0,0.0,0.8,0.0,129.9,12.99,7.77,0
2019-05-28,7896026800709,0,12.0,0.0,0.727,0.0,155.88,12.99,7.77,0
2019-05-29,7896026800709,0,8.0,0.0,0.404,0.0,103.92,12.99,7.77,0
2019-05-30,7896026800709,1,27.0,0.0,0.155,0.0,296.46,10.98,7.77,0
2019-05-31,7896026800709,1,46.0,0.0,0.081,0.0,505.08,10.98,7.77,0
2019-06-01,7896026800709,1,65.0,0.0,0.175,0.0,713.7,10.98,7.77,0
2019-06-02,7896026800709,1,11.0,0.0,0.182,0.0,120.78,10.98,7.77,0
2019-06-03,7896026800709,1,37.0,0.0,0.4,0.0,406.26,10.98,7.77,0
2019-06-04,7896026800709,1,28.0,0.0,0.148,0.0,307.44,10.98,7.77,0
2019-06-05,7896026800709,0,10.0,0.0,0.889,0.0,129.9,12.99,7.77,0
2019-06-06,7896026800709,0,19.0,0.0,0.316,0.0,246.81,12.99,7.77,0
2019-06-07,7896026800709,0,16.0,0.0,0.375,0.0,207.84,12.99,7.77,0
2019-06-08,7896026800709,0,29.0,0.0,0.414,0.0,376.71,12.99,7.77,0
2019-06-09,7896026800709,0,6.0,0.0,0.0,0.0,77.94,12.99,7.77,0
2019-06-10,7896026800709,0,11.0,0.0,0.889,0.0,142.89,12.99,7.77,0
2019-06-11,7896026800709,0,20.0,0.0,0.182,0.0,259.8,12.99,7.77,0
2019-06-12,7896026800709,0,6.0,0.0,0.167,0.0,77.94,12.99,7.77,0
2019-06-13,7896026800709,0,10.0,0.0,0.889,0.0,129.9,12.99,7.77,0
2019-06-14,7896026800709,0,6.0,0.0,1.0,0.0,77.16,12.86,7.77,0
2019-06-15,7896026800709,0,11.0,0.0,0.545,0.0,142.89,12.99,7.77,0
2019-06-16,7896026800709,0,2.0,0.0,0.0,0.0,25.98,12.99,7.77,0
2019-06-17,7896026800709,0,2.0,0.0,1.0,0.0,25.72,12.86,7.77,0
2019-06-18,7896026800709,0,5.0,0.0,1.2,0.0,63.65,12.73,7.77,0
2019-06-19,7896026800709,0,15.0,0.0,0.8,0.0,194.85,12.99,7.77,0
2019-06-20,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.77,0
2019-06-21,7896026800709,0,24.0,0.0,0.34,0.0,311.76,12.99,7.77,0
2019-06-22,7896026800709,0,16.0,0.0,0.133,0.0,207.84,12.99,7.77,0
2019-06-23,7896026800709,0,1.0,0.0,0.0,0.0,12.99,12.99,7.77,0
2019-06-24,7896026800709,0,11.0,0.0,0.0,0.0,142.89,12.99,7.77,0
2019-06-25,7896026800709,0,5.0,0.0,0.4,0.0,64.95,12.99,7.77,0
2019-06-26,7896026800709,0,9.0,0.0,0.889,0.0,116.91,12.99,7.77,0
2019-06-27,7896026800709,0,7.0,0.0,0.286,0.0,90.93,12.99,7.77,0
2019-06-28,7896026800709,0,13.0,0.0,0.889,0.0,168.87,12.99,7.77,0
2019-06-29,7896026800709,0,12.0,0.0,1.071,0.0,153.66,12.805,7.77,0
2019-06-30,7896026800709,0,3.0,0.0,0.667,0.0,38.97,12.99,7.77,0
2019-07-01,7896026800709,0,10.0,0.0,0.667,0.0,129.9,12.99,7.77,0
2019-07-02,7896026800709,0,8.0,0.0,1.25,0.0,101.84,12.73,7.77,0
2019-07-03,7896026800709,0,20.0,0.0,0.9,0.0,259.8,12.99,7.77,0
2019-07-04,7896026800709,0,15.0,0.0,0.4,0.0,194.85,12.99,7.77,0
2019-07-05,7896026800709,0,22.0,0.0,0.545,0.0,285.78,12.99,7.77,0
2019-07-06,7896026800709,0,30.0,0.0,0.587,0.0,389.7,12.99,7.77,0
2019-07-07,7896026800709,0,5.0,0.0,0.4,0.0,64.95,12.99,7.77,0
2019-07-08,7896026800709,0,11.0,0.0,0.545,0.0,142.89,12.99,7.77,0
2019-07-09,7896026800709,0,14.0,0.0,0.143,0.0,181.86,12.99,7.77,0
2019-07-10,7896026800709,0,22.0,0.0,0.645,0.0,285.78,12.99,7.77,0
2019-07-11,7896026800709,1,40.0,0.0,0.129,0.0,439.2,10.98,7.77,0
2019-07-12,7896026800709,1,42.0,0.0,0.16,0.0,461.16,10.98,7.77,0
2019-07-13,7896026800709,1,57.0,0.0,0.105,0.0,625.86,10.98,7.77,0
2019-07-14,7896026800709,1,14.0,0.0,0.0,0.0,153.72,10.98,7.77,0
2019-07-15,7896026800709,1,17.0,0.0,0.0,0.0,186.66,10.98,7.77,0
2019-07-16,7896026800709,1,24.0,0.0,0.174,0.0,263.52,10.98,7.77,0
2019-07-17,7896026800709,1,23.0,0.0,0.0,0.0,252.54,10.98,7.77,0
2019-07-18,7896026800709,1,28.0,0.0,0.222,0.0,307.44,10.98,7.77,0
2019-07-19,7896026800709,1,31.0,0.0,0.208,0.0,340.38,10.98,7.77,0
2019-07-20,7896026800709,1,52.0,0.0,0.043,0.0,570.96,10.98,7.77,0
2019-07-21,7896026800709,1,14.0,0.0,0.147,0.0,153.72,10.98,7.77,0
2019-07-22,7896026800709,1,28.0,0.0,0.0,0.0,307.44,10.98,7.77,0
2019-07-23,7896026800709,1,21.0,0.0,0.2,0.0,230.58,10.98,7.77,0
2019-07-24,7896026800709,1,16.0,0.0,0.125,0.0,175.68,10.98,7.77,0
2019-07-25,7896026800709,0,11.0,0.0,0.4,0.0,142.89,12.99,7.77,0
2019-07-26,7896026800709,0,7.0,0.0,0.583,0.0,90.93,12.99,7.77,0
2019-07-27,7896026800709,0,19.0,0.0,0.632,0.0,246.81,12.99,7.77,0
2019-07-28,7896026800709,0,4.0,0.0,0.5,0.0,51.96,12.99,7.77,0
2019-07-29,7896026800709,0,10.0,0.0,0.444,0.0,129.9,12.99,7.77,0
2019-07-30,7896026800709,0,8.0,0.0,0.25,0.0,103.92,12.99,7.77,0
2019-07-31,7896026800709,0,23.0,0.0,0.885,0.0,298.77,12.99,7.77,0
2019-08-01,7896026800709,0,19.0,0.0,0.737,0.0,246.81,12.99,7.77,0
2019-08-02,7896026800709,0,24.0,0.0,0.636,0.0,311.76,12.99,7.77,0
2019-08-03,7896026800709,0,38.0,0.0,0.684,0.0,493.62,12.99,7.77,0
2019-08-04,7896026800709,0,7.0,0.0,0.0,0.0,90.93,12.99,7.77,0
2019-08-05,7896026800709,0,12.0,0.0,0.468,0.0,155.88,12.99,7.77,0
2019-08-06,7896026800709,0,18.0,0.0,0.75,0.0,233.82,12.99,7.77,0
2019-08-07,7896026800709,0,18.0,0.0,0.667,0.0,233.82,12.99,7.77,0
2019-08-08,7896026800709,0,12.0,0.0,0.667,0.0,155.88,12.99,7.77,0
2019-08-09,7896026800709,0,19.0,0.0,0.255,0.0,246.81,12.99,7.77,0
2019-08-10,7896026800709,0,29.0,0.0,0.429,0.0,376.71,12.99,7.77,0
2019-08-11,7896026800709,0,5.0,0.0,0.0,0.0,64.95,12.99,7.77,0
2019-08-12,7896026800709,0,6.0,0.0,0.0,0.0,77.94,12.99,7.77,0
2019-08-13,7896026800709,0,9.0,0.0,0.667,0.0,116.91,12.99,7.77,0
2019-08-14,7896026800709,1,55.0,0.0,0.122,0.0,548.9,9.98,7.77,0
2019-08-15,7896026800709,0,16.0,0.0,0.25,0.0,207.84,12.99,7.77,0
2019-08-16,7896026800709,0,16.0,0.0,0.143,0.0,207.84,12.99,7.77,0
2019-08-17,7896026800709,0,17.0,0.0,0.353,0.0,220.83,12.99,7.77,0
2019-08-18,7896026800709,0,6.0,0.0,0.0,0.0,77.94,12.99,7.77,0
2019-08-19,7896026800709,0,10.0,0.0,0.2,0.0,129.9,12.99,7.77,0
2019-08-20,7896026800709,0,15.0,0.0,0.267,0.0,194.85,12.99,7.77,0
2019-08-21,7896026800709,0,13.0,0.0,0.154,0.0,168.87,12.99,7.77,0
2019-08-22,7896026800709,0,14.0,0.0,0.598,0.0,181.86,12.99,7.77,0
2019-08-23,7896026800709,0,11.0,0.0,0.909,0.0,142.89,12.99,7.77,0
2019-08-24,7896026800709,0,15.0,0.0,0.267,0.0,194.85,12.99,7.77,0
2019-08-25,7896026800709,0,4.0,0.0,0.348,0.0,51.96,12.99,7.77,0
2019-08-26,7896026800709,0,4.0,0.0,0.5,0.0,51.96,12.99,7.77,0
2019-08-27,7896026800709,0,11.0,0.0,0.2,0.0,142.89,12.99,7.77,0
2019-08-28,7896026800709,0,12.0,0.0,0.333,0.0,155.88,12.99,7.77,0
2019-08-29,7896026800709,0,15.0,0.0,0.0,0.0,194.85,12.99,7.77,0
2019-08-30,7896026800709,0,42.0,0.0,0.0,0.0,545.58,12.99,7.77,0
2019-08-31,7896026800709,0,46.0,0.0,0.0,0.0,597.54,12.99,7.77,0
2019-09-01,7896026800709,0,9.0,0.0,0.0,0.0,116.91,12.99,7.77,0
2019-09-02,7896026800709,0,24.0,0.0,0.0,0.0,311.76,12.99,7.77,0
2019-09-03,7896026800709,0,25.0,0.0,0.0,0.0,324.75,12.99,7.77,0
2019-09-04,7896026800709,0,16.0,0.0,0.251,0.0,207.84,12.99,7.77,0
2019-09-05,7896026800709,0,26.0,0.0,0.61,0.0,337.74,12.99,7.77,0
2019-09-06,7896026800709,0,77.0,0.0,0.433,0.0,1000.23,12.99,7.77,0
2019-09-07,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.77,1
2019-09-08,7896026800709,0,15.0,0.0,0.267,0.0,194.85,12.99,7.77,0
2019-09-09,7896026800709,0,17.0,0.0,0.471,0.0,220.83,12.99,7.77,0
2019-09-10,7896026800709,0,22.0,0.0,0.829,0.0,285.78,12.99,7.77,0
2019-09-11,7896026800709,0,17.0,0.0,0.434,0.0,220.83,12.99,7.77,0
2019-09-12,7896026800709,0,13.0,0.0,0.556,0.0,168.87,12.99,7.77,0
2019-09-13,7896026800709,0,10.0,0.0,0.6,0.0,129.9,12.99,7.77,0
2019-09-14,7896026800709,0,20.0,0.0,0.333,0.0,259.8,12.99,7.77,0
2019-09-15,7896026800709,0,3.0,0.0,1.333,0.0,38.19,12.73,7.77,0
2019-09-16,7896026800709,0,10.0,0.0,0.215,0.0,129.9,12.99,7.77,0
2019-09-17,7896026800709,0,9.0,0.0,0.393,0.0,116.91,12.99,7.77,0
2019-09-18,7896026800709,0,18.0,0.0,0.436,0.0,233.82,12.99,7.77,0
2019-09-19,7896026800709,0,14.0,0.0,0.571,0.0,181.86,12.99,7.77,0
2019-09-20,7896026800709,0,11.0,0.0,0.72,0.0,142.89,12.99,7.77,0
2019-09-21,7896026800709,0,25.0,0.0,0.087,0.0,324.75,12.99,7.77,0
2019-09-22,7896026800709,0,7.0,0.0,0.0,0.0,90.93,12.99,7.77,0
2019-09-23,7896026800709,0,6.0,0.0,0.333,0.0,77.94,12.99,7.77,0
2019-09-24,7896026800709,0,11.0,0.0,0.182,0.0,142.89,12.99,7.77,0
2019-09-25,7896026800709,0,17.0,0.0,0.588,0.0,220.83,12.99,7.77,0
2019-09-26,7896026800709,1,42.0,0.0,0.179,0.0,453.6,10.8,7.77,0
2019-09-27,7896026800709,1,91.0,0.0,0.095,0.0,982.8,10.8,7.77,0
2019-09-28,7896026800709,1,94.0,0.0,0.072,0.0,1015.2,10.8,7.77,0
2019-09-29,7896026800709,1,19.0,0.0,0.0,0.0,205.2,10.8,7.77,0
2019-09-30,7896026800709,1,26.0,0.0,0.235,0.0,280.8,10.8,7.77,0
2019-10-01,7896026800709,1,42.0,0.0,0.438,0.0,453.6,10.8,7.77,0
2019-10-02,7896026800709,0,15.0,0.0,0.8,0.0,194.85,12.99,7.77,0
2019-10-03,7896026800709,0,30.0,0.0,0.414,0.0,389.7,12.99,7.77,0
2019-10-04,7896026800709,0,31.0,0.0,0.903,0.0,402.69,12.99,7.77,0
2019-10-05,7896026800709,0,41.0,0.0,0.535,0.0,532.59,12.99,7.77,0
2019-10-06,7896026800709,0,6.0,0.0,0.333,0.0,77.94,12.99,7.77,0
2019-10-07,7896026800709,0,22.0,0.0,0.994,0.0,283.03,12.865,7.77,0
2019-10-08,7896026800709,0,15.0,0.0,0.4,0.0,194.85,12.99,7.77,0
2019-10-09,7896026800709,0,21.0,0.0,0.322,0.0,272.79,12.99,7.77,0
2019-10-10,7896026800709,0,15.0,0.0,0.149,0.0,194.85,12.99,7.77,0
2019-10-11,7896026800709,0,25.0,0.0,0.4,0.0,324.75,12.99,7.77,0
2019-10-12,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.77,1
2019-10-13,7896026800709,0,6.0,0.0,0.333,0.0,77.94,12.99,7.77,0
2019-10-14,7896026800709,0,12.0,0.0,0.833,0.0,155.88,12.99,7.77,0
2019-10-15,7896026800709,0,20.0,0.0,0.514,0.0,259.8,12.99,7.77,0
2019-10-16,7896026800709,0,20.0,0.0,0.4,0.0,259.8,12.99,7.77,0
2019-10-17,7896026800709,0,25.0,0.0,0.484,0.0,324.75,12.99,7.77,0
2019-10-18,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.99,7.77,0
2019-10-19,7896026800709,0,28.0,0.0,0.5,0.0,363.72,12.99,7.77,0
2019-10-20,7896026800709,0,7.0,0.0,0.857,0.0,90.93,12.99,7.77,0
2019-10-21,7896026800709,0,13.0,0.0,0.479,0.0,168.87,12.99,7.77,0
2019-10-22,7896026800709,0,13.0,0.0,0.58,0.0,168.87,12.99,7.77,0
2019-10-23,7896026800709,0,8.0,0.0,0.25,0.0,103.92,12.99,7.77,0
2019-10-24,7896026800709,0,2.0,0.0,1.0,0.0,25.72,12.86,7.77,0
2019-10-25,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-26,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-27,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-28,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-29,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-30,7896026800709,0,0.0,0.0,0.0,0.0,0.0,12.86,7.77,0
2019-10-31,7896026800709,0,2.0,0.0,1.0,0.0,25.72,12.86,8.028,0
2019-11-01,7896026800709,0,51.0,0.0,0.585,0.0,662.49,12.99,8.028,0
2019-11-02,7896026800709,0,22.0,0.0,0.286,0.0,285.78,12.99,8.03,1
2019-11-03,7896026800709,0,9.0,0.0,0.222,0.0,116.91,12.99,8.03,0
2019-11-04,7896026800709,0,17.0,0.0,0.25,0.0,220.83,12.99,8.03,0
2019-11-05,7896026800709,0,33.0,0.0,0.643,0.0,428.67,12.99,8.03,0
