Date,Barcode,OnPromotion,Quantity,ReturnedQuantity,Discount,Increase,TotalValue,UnitValue,CostValue,Holiday
2019-03-04,7891021006125,0,34.0,0.0,0.691,0.0,338.3,9.95,8.405,0
2019-03-05,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.405,0
2019-03-06,7891021006125,0,28.0,0.0,0.699,0.0,278.6,9.95,8.405,0
2019-03-07,7891021006125,0,43.0,0.0,0.837,0.0,427.85,9.95,8.405,0
2019-03-08,7891021006125,0,46.0,0.0,0.558,0.0,457.7,9.95,8.405,0
2019-03-09,7891021006125,0,66.0,0.0,0.511,0.0,656.7,9.95,8.405,0
2019-03-10,7891021006125,0,10.0,0.0,0.201,0.0,99.5,9.95,8.405,0
2019-03-11,7891021006125,0,82.0,0.0,0.485,0.0,815.9,9.95,8.405,0
2019-03-12,7891021006125,0,40.0,0.0,0.359,0.0,398.0,9.95,8.405,0
2019-03-13,7891021006125,0,21.0,0.0,0.268,0.0,208.95,9.95,8.405,0
2019-03-14,7891021006125,0,31.0,0.0,0.215,0.0,308.45,9.95,8.405,0
2019-03-15,7891021006125,0,30.0,0.0,0.574,0.0,298.5,9.95,8.405,0
2019-03-16,7891021006125,0,42.0,0.0,0.37,0.0,417.9,9.95,8.405,0
2019-03-17,7891021006125,0,9.0,0.0,0.67,0.0,89.55,9.95,8.405,0
2019-03-18,7891021006125,0,45.0,0.0,0.628,0.0,447.75,9.95,8.405,0
2019-03-19,7891021006125,0,27.0,0.0,0.574,0.0,268.65,9.95,8.405,0
2019-03-20,7891021006125,0,29.0,0.0,0.67,0.0,288.55,9.95,8.315,0
2019-03-21,7891021006125,0,19.0,0.0,0.309,0.0,189.05,9.95,8.315,0
2019-03-22,7891021006125,0,29.0,0.0,0.541,0.0,288.55,9.95,8.315,0
2019-03-23,7891021006125,0,27.0,0.0,0.447,0.0,268.65,9.95,8.32,0
2019-03-24,7891021006125,0,6.0,0.0,1.005,0.0,59.1,9.85,8.32,0
2019-03-25,7891021006125,0,17.0,0.0,0.859,0.0,169.15,9.95,8.32,0
2019-03-26,7891021006125,0,37.0,0.0,0.921,0.0,368.15,9.95,8.32,0
2019-03-27,7891021006125,0,25.0,0.0,0.879,0.0,248.75,9.95,8.32,0
2019-03-28,7891021006125,1,61.0,0.0,0.222,0.0,533.75,8.75,8.32,0
2019-03-29,7891021006125,1,58.0,0.0,0.342,0.0,507.5,8.75,8.32,0
2019-03-30,7891021006125,1,116.0,0.0,0.218,0.0,1015.0,8.75,8.32,0
2019-03-31,7891021006125,1,28.0,0.0,0.0,0.0,245.0,8.75,8.32,0
2019-04-01,7891021006125,1,26.0,0.0,0.369,0.0,227.5,8.75,8.32,0
2019-04-02,7891021006125,1,33.0,0.0,0.518,0.0,288.75,8.75,8.32,0
2019-04-03,7891021006125,0,28.0,0.0,0.696,0.0,278.6,9.95,8.32,0
2019-04-04,7891021006125,0,48.0,0.0,0.777,0.0,477.6,9.95,8.32,0
2019-04-05,7891021006125,0,33.0,0.0,0.536,0.0,328.35,9.95,8.32,0
2019-04-06,7891021006125,0,118.0,0.0,0.662,0.0,1174.1,9.95,8.32,0
2019-04-07,7891021006125,0,17.0,0.0,0.144,0.0,169.15,9.95,8.32,0
2019-04-08,7891021006125,0,32.0,0.0,0.502,0.0,318.4,9.95,8.32,0
2019-04-09,7891021006125,0,19.0,0.0,0.473,0.0,189.05,9.95,8.32,0
2019-04-10,7891021006125,0,25.0,0.0,0.741,0.0,248.75,9.95,8.32,0
2019-04-11,7891021006125,0,30.0,0.0,0.472,0.0,298.5,9.95,8.32,0
2019-04-12,7891021006125,0,25.0,0.0,0.478,0.0,248.75,9.95,8.32,0
2019-04-13,7891021006125,0,56.0,0.0,0.641,0.0,557.2,9.95,8.32,0
2019-04-14,7891021006125,0,7.0,0.0,0.335,0.0,69.65,9.95,8.32,0
2019-04-15,7891021006125,0,22.0,0.0,0.574,0.0,218.9,9.95,8.32,0
2019-04-16,7891021006125,0,13.0,0.0,0.618,0.0,129.35,9.95,8.32,0
2019-04-17,7891021006125,0,21.0,0.0,1.269,0.0,204.75,9.75,8.32,0
2019-04-18,7891021006125,0,28.0,0.0,0.359,0.0,278.6,9.95,8.32,0
2019-04-19,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.32,0
2019-04-20,7891021006125,0,45.0,0.0,0.574,0.0,447.75,9.95,8.32,0
2019-04-21,7891021006125,0,6.0,0.0,0.562,0.0,59.7,9.95,8.32,1
2019-04-22,7891021006125,0,9.0,0.0,0.67,0.0,89.55,9.95,8.32,0
2019-04-23,7891021006125,0,35.0,0.0,0.201,0.0,348.25,9.95,8.32,0
2019-04-24,7891021006125,0,16.0,0.0,1.005,0.0,157.6,9.85,8.32,0
2019-04-25,7891021006125,0,21.0,0.0,0.828,0.0,208.95,9.95,8.32,0
2019-04-26,7891021006125,0,20.0,0.0,0.317,0.0,199.0,9.95,8.32,0
2019-04-27,7891021006125,0,32.0,0.0,0.559,0.0,318.4,9.95,8.32,0
2019-04-28,7891021006125,0,19.0,0.0,0.709,0.0,189.05,9.95,8.32,0
2019-04-29,7891021006125,0,35.0,0.0,0.402,0.0,348.25,9.95,8.32,0
2019-04-30,7891021006125,0,44.0,0.0,0.703,0.0,437.8,9.95,8.32,0
2019-05-01,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.32,1
2019-05-02,7891021006125,0,73.0,0.0,0.703,0.0,726.35,9.95,8.32,0
2019-05-03,7891021006125,0,77.0,0.0,0.797,0.0,766.15,9.95,8.32,0
2019-05-04,7891021006125,0,64.0,0.0,0.475,0.0,636.8,9.95,8.32,0
2019-05-05,7891021006125,0,15.0,0.0,0.536,0.0,149.25,9.95,8.32,0
2019-05-06,7891021006125,0,56.0,0.0,0.696,0.0,557.2,9.95,8.32,0
2019-05-07,7891021006125,0,49.0,0.0,0.391,0.0,487.55,9.95,8.32,0
2019-05-08,7891021006125,0,57.0,0.0,0.451,0.0,567.15,9.95,8.175,0
2019-05-09,7891021006125,0,49.0,0.0,0.559,0.0,487.55,9.95,8.175,0
2019-05-10,7891021006125,0,24.0,0.0,0.803,0.0,238.8,9.95,8.175,0
2019-05-11,7891021006125,0,61.0,0.0,0.473,0.0,606.95,9.95,8.175,0
2019-05-12,7891021006125,0,6.0,0.0,0.402,0.0,59.7,9.95,8.18,0
2019-05-13,7891021006125,0,21.0,0.0,0.191,0.0,208.95,9.95,8.18,0
2019-05-14,7891021006125,0,27.0,0.0,0.262,0.0,268.65,9.95,8.18,0
2019-05-15,7891021006125,1,61.0,0.0,0.081,0.0,521.55,8.55,8.18,0
2019-05-16,7891021006125,0,12.0,0.0,0.201,0.0,119.4,9.95,8.18,0
2019-05-17,7891021006125,0,30.0,0.0,0.67,0.0,298.5,9.95,8.18,0
2019-05-18,7891021006125,0,26.0,0.0,0.731,0.0,258.7,9.95,8.18,0
2019-05-19,7891021006125,0,7.0,0.0,0.287,0.0,69.65,9.95,8.18,0
2019-05-20,7891021006125,0,24.0,0.0,0.524,0.0,238.8,9.95,8.18,0
2019-05-21,7891021006125,0,26.0,0.0,0.383,0.0,258.7,9.95,8.18,0
2019-05-22,7891021006125,0,25.0,0.0,1.047,0.0,244.0,9.76,8.18,0
2019-05-23,7891021006125,0,11.0,0.0,0.365,0.0,109.45,9.95,8.18,0
2019-05-24,7891021006125,0,38.0,0.0,0.825,0.0,378.1,9.95,8.18,0
2019-05-25,7891021006125,0,46.0,0.0,0.795,0.0,457.7,9.95,8.18,0
2019-05-26,7891021006125,0,10.0,0.0,0.0,0.0,99.5,9.95,8.18,0
2019-05-27,7891021006125,0,15.0,0.0,0.183,0.0,149.25,9.95,8.18,0
2019-05-28,7891021006125,0,19.0,0.0,0.287,0.0,189.05,9.95,8.18,0
2019-05-29,7891021006125,0,26.0,0.0,0.419,0.0,258.7,9.95,8.18,0
2019-05-30,7891021006125,0,36.0,0.0,0.389,0.0,358.2,9.95,8.18,0
2019-05-31,7891021006125,0,68.0,0.0,0.309,0.0,676.6,9.95,8.18,0
2019-06-01,7891021006125,0,72.0,0.0,0.565,0.0,716.4,9.95,8.18,0
2019-06-02,7891021006125,0,16.0,0.0,0.861,0.0,159.2,9.95,8.18,0
2019-06-03,7891021006125,0,30.0,0.0,1.072,0.0,292.5,9.75,8.18,0
2019-06-04,7891021006125,0,37.0,0.0,0.277,0.0,368.15,9.95,8.18,0
2019-06-05,7891021006125,0,30.0,0.0,0.88,0.0,298.5,9.95,8.18,0
2019-06-06,7891021006125,0,54.0,0.0,0.618,0.0,537.3,9.95,8.18,0
2019-06-07,7891021006125,0,50.0,0.0,0.374,0.0,497.5,9.95,8.18,0
2019-06-08,7891021006125,0,140.0,0.0,0.475,0.0,1393.0,9.95,8.18,0
2019-06-09,7891021006125,0,17.0,0.0,0.591,0.0,169.15,9.95,8.18,0
2019-06-10,7891021006125,0,39.0,0.0,0.375,0.0,388.05,9.95,8.18,0
2019-06-11,7891021006125,0,39.0,0.0,0.482,0.0,388.05,9.95,8.18,0
2019-06-12,7891021006125,0,18.0,0.0,0.268,0.0,179.1,9.95,8.18,0
2019-06-13,7891021006125,1,78.0,0.0,0.217,0.0,666.9,8.55,8.18,0
2019-06-14,7891021006125,1,76.0,0.0,0.181,0.0,649.8,8.55,8.18,0
2019-06-15,7891021006125,1,92.0,0.0,0.126,0.0,786.6,8.55,8.18,0
2019-06-16,7891021006125,1,19.0,0.0,0.111,0.0,162.45,8.55,8.18,0
2019-06-17,7891021006125,1,52.0,0.0,0.254,0.0,444.6,8.55,8.18,0
2019-06-18,7891021006125,1,49.0,0.0,0.153,0.0,418.95,8.55,8.18,0
2019-06-19,7891021006125,0,40.0,0.0,0.843,0.0,398.0,9.95,8.18,0
2019-06-20,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-06-21,7891021006125,0,35.0,0.0,0.35,0.0,348.25,9.95,8.18,0
2019-06-22,7891021006125,0,35.0,0.0,0.632,0.0,348.25,9.95,8.18,0
2019-06-23,7891021006125,0,8.0,0.0,0.679,0.0,79.6,9.95,8.18,0
2019-06-24,7891021006125,0,11.0,0.0,1.051,0.0,107.8,9.8,8.18,0
2019-06-25,7891021006125,0,15.0,0.0,0.67,0.0,149.25,9.95,8.18,0
2019-06-26,7891021006125,0,12.0,0.0,0.67,0.0,119.4,9.95,8.18,0
2019-06-27,7891021006125,0,23.0,0.0,0.669,0.0,228.85,9.95,8.18,0
2019-06-28,7891021006125,0,9.0,0.0,0.754,0.0,89.55,9.95,8.18,0
2019-06-29,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-06-30,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-01,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-02,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-03,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-04,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-05,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-06,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-07,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-08,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-09,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-10,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-11,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-12,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-13,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-14,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-15,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-16,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-17,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-18,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-19,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-20,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-21,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-22,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-23,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-24,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-25,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-26,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-27,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-28,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-29,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-30,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-07-31,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-08-01,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-08-02,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.95,8.18,0
2019-08-03,7891021006125,0,28.0,0.0,1.407,0.0,260.4,9.3,7.88,0
2019-08-04,7891021006125,0,2.0,0.0,1.0,0.0,18.79,9.395,7.88,0
2019-08-05,7891021006125,0,12.0,0.0,1.0,0.0,112.74,9.395,7.88,0
2019-08-06,7891021006125,0,37.0,0.0,0.606,0.0,351.13,9.49,7.88,0
2019-08-07,7891021006125,1,154.0,0.0,0.133,0.0,1230.46,7.99,7.88,0
2019-08-08,7891021006125,0,38.0,0.0,0.846,0.0,360.62,9.49,7.88,0
2019-08-09,7891021006125,0,58.0,0.0,0.55,0.0,550.42,9.49,7.88,0
2019-08-10,7891021006125,0,74.0,0.0,0.738,0.0,702.26,9.49,7.88,0
2019-08-11,7891021006125,0,10.0,0.0,0.6,0.0,94.9,9.49,7.88,0
2019-08-12,7891021006125,0,19.0,0.0,0.375,0.0,180.31,9.49,7.88,0
2019-08-13,7891021006125,0,27.0,0.0,0.531,0.0,256.23,9.49,7.88,0
2019-08-14,7891021006125,0,16.0,0.0,0.375,0.0,151.84,9.49,7.88,0
2019-08-15,7891021006125,0,24.0,0.0,0.419,0.0,227.76,9.49,7.88,0
2019-08-16,7891021006125,0,21.0,0.0,0.5,0.0,199.29,9.49,7.88,0
2019-08-17,7891021006125,0,32.0,0.0,0.617,0.0,303.68,9.49,7.88,0
2019-08-18,7891021006125,0,10.0,0.0,0.2,0.0,94.9,9.49,7.88,0
2019-08-19,7891021006125,0,30.0,0.0,0.16,0.0,284.7,9.49,7.88,0
2019-08-20,7891021006125,0,20.0,0.0,0.316,0.0,189.8,9.49,7.88,0
2019-08-21,7891021006125,0,35.0,0.0,0.222,0.0,332.15,9.49,7.88,0
2019-08-22,7891021006125,0,28.0,0.0,0.625,0.0,265.72,9.49,7.88,0
2019-08-23,7891021006125,0,21.0,0.0,0.824,0.0,199.29,9.49,7.88,0
2019-08-24,7891021006125,0,22.0,0.0,0.381,0.0,208.78,9.49,7.88,0
2019-08-25,7891021006125,0,11.0,0.0,0.0,0.0,104.39,9.49,7.88,0
2019-08-26,7891021006125,0,28.0,0.0,0.571,0.0,265.72,9.49,7.79,0
2019-08-27,7891021006125,0,32.0,0.0,0.795,0.0,303.68,9.49,7.79,0
2019-08-28,7891021006125,0,24.0,0.0,0.19,0.0,227.76,9.49,7.79,0
2019-08-29,7891021006125,0,18.0,0.0,0.0,0.0,170.82,9.49,7.79,0
2019-08-30,7891021006125,0,37.0,0.0,0.0,0.0,351.13,9.49,7.79,0
2019-08-31,7891021006125,0,51.0,0.0,0.0,0.0,483.99,9.49,7.79,0
2019-09-01,7891021006125,0,10.0,0.0,0.0,0.0,94.9,9.49,7.79,0
2019-09-02,7891021006125,0,28.0,0.0,0.0,0.0,265.72,9.49,7.79,0
2019-09-03,7891021006125,0,50.0,0.0,0.0,0.0,474.5,9.49,7.79,0
2019-09-04,7891021006125,0,25.0,0.0,0.476,0.0,237.25,9.49,7.79,0
2019-09-05,7891021006125,1,144.0,0.0,0.159,0.0,1150.56,7.99,7.79,0
2019-09-06,7891021006125,1,310.0,0.0,0.202,0.0,2476.9,7.99,7.79,0
2019-09-07,7891021006125,0,0.0,0.0,0.0,0.0,0.0,7.99,7.79,1
2019-09-08,7891021006125,1,55.0,0.0,0.022,0.0,439.45,7.99,7.79,0
2019-09-09,7891021006125,1,86.0,0.0,0.388,0.0,687.14,7.99,7.79,0
2019-09-10,7891021006125,1,70.0,0.0,0.185,0.0,559.3,7.99,7.79,0
2019-09-11,7891021006125,0,29.0,0.0,0.636,0.0,275.21,9.49,7.79,0
2019-09-12,7891021006125,0,22.0,0.0,0.541,0.0,208.78,9.49,7.79,0
2019-09-13,7891021006125,0,40.0,0.0,0.737,0.0,379.6,9.49,7.79,0
2019-09-14,7891021006125,0,32.0,0.0,0.375,0.0,303.68,9.49,7.79,0
2019-09-15,7891021006125,0,1.0,0.0,0.0,0.0,9.49,9.49,7.79,0
2019-09-16,7891021006125,0,12.0,0.0,0.2,0.0,113.88,9.49,7.79,0
2019-09-17,7891021006125,0,20.0,0.0,0.0,0.0,189.8,9.49,7.79,0
2019-09-18,7891021006125,0,12.0,0.0,0.4,0.0,113.88,9.49,7.79,0
2019-09-19,7891021006125,0,24.0,0.0,1.932,0.0,223.2,9.3,7.79,0
2019-09-20,7891021006125,0,12.0,0.0,0.5,0.0,113.88,9.49,7.79,0
2019-09-21,7891021006125,0,30.0,0.0,0.552,0.0,280.5,9.35,7.79,0
2019-09-22,7891021006125,0,4.0,0.0,1.522,0.0,36.64,9.16,7.79,0
2019-09-23,7891021006125,0,20.0,0.0,0.59,0.0,187.0,9.35,7.79,0
2019-09-24,7891021006125,0,21.0,0.0,0.29,0.0,196.35,9.35,7.65,0
2019-09-25,7891021006125,0,31.0,0.0,0.674,0.0,289.85,9.35,7.65,0
2019-09-26,7891021006125,0,47.0,0.0,0.119,0.0,439.45,9.35,7.65,0
2019-09-27,7891021006125,0,26.0,0.0,1.015,0.0,240.63,9.255,7.65,0
2019-09-28,7891021006125,0,36.0,0.0,0.164,0.0,336.6,9.35,7.65,0
2019-09-29,7891021006125,0,8.0,0.0,0.672,0.0,74.8,9.35,7.65,0
2019-09-30,7891021006125,0,12.0,0.0,0.677,0.0,112.2,9.35,7.65,0
2019-10-01,7891021006125,0,39.0,0.0,0.713,0.0,364.65,9.35,7.65,0
2019-10-02,7891021006125,1,134.0,0.0,0.141,0.0,1070.66,7.99,7.65,0
2019-10-03,7891021006125,0,40.0,0.0,0.43,0.0,374.0,9.35,7.65,0
2019-10-04,7891021006125,0,50.0,0.0,0.878,0.0,467.5,9.35,7.65,0
2019-10-05,7891021006125,0,86.0,0.0,0.674,0.0,804.1,9.35,7.65,0
2019-10-06,7891021006125,0,14.0,0.0,0.58,0.0,130.9,9.35,7.65,0
2019-10-07,7891021006125,0,36.0,0.0,0.648,0.0,336.6,9.35,7.65,0
2019-10-08,7891021006125,0,38.0,0.0,0.226,0.0,355.3,9.35,7.65,0
2019-10-09,7891021006125,0,32.0,0.0,0.135,0.0,299.2,9.35,7.65,0
2019-10-10,7891021006125,1,61.0,0.0,0.08,0.0,487.39,7.99,7.65,0
2019-10-11,7891021006125,1,93.0,0.0,0.101,0.0,743.07,7.99,7.65,0
2019-10-12,7891021006125,0,0.0,0.0,0.0,0.0,0.0,7.99,7.65,1
2019-10-13,7891021006125,1,27.0,0.0,0.16,0.0,215.73,7.99,7.65,0
2019-10-14,7891021006125,1,54.0,0.0,0.235,0.0,431.46,7.99,7.65,0
2019-10-15,7891021006125,1,69.0,0.0,0.078,0.0,551.31,7.99,7.65,0
2019-10-16,7891021006125,0,35.0,0.0,0.214,0.0,327.25,9.35,7.65,0
2019-10-17,7891021006125,0,23.0,0.0,0.554,0.0,215.05,9.35,7.65,0
2019-10-18,7891021006125,0,0.0,0.0,0.0,0.0,0.0,9.35,7.65,0
2019-10-19,7891021006125,0,41.0,0.0,0.604,0.0,383.35,9.35,7.65,0
2019-10-20,7891021006125,0,8.0,0.0,0.507,0.0,74.8,9.35,7.65,0
2019-10-21,7891021006125,0,18.0,0.0,0.353,0.0,168.3,9.35,7.65,0
2019-10-22,7891021006125,0,17.0,0.0,0.358,0.0,158.95,9.35,7.65,0
2019-10-23,7891021006125,0,26.0,0.0,0.483,0.0,243.1,9.35,7.65,0
2019-10-24,7891021006125,0,15.0,0.0,1.019,0.0,138.45,9.23,7.65,0
2019-10-25,7891021006125,0,14.0,0.0,0.87,0.0,130.9,9.35,7.65,0
2019-10-26,7891021006125,0,29.0,0.0,0.14,0.0,271.15,9.35,7.65,0
2019-10-27,7891021006125,0,5.0,0.0,1.218,0.0,45.8,9.16,7.65,0
2019-10-28,7891021006125,0,32.0,0.0,0.618,0.0,299.2,9.35,7.65,0
2019-10-29,7891021006125,0,29.0,0.0,0.567,0.0,271.15,9.35,7.65,0
2019-10-30,7891021006125,0,22.0,0.0,0.738,0.0,205.7,9.35,7.65,0
2019-10-31,7891021006125,1,59.0,0.0,0.434,0.0,470.82,7.98,7.65,0
2019-11-01,7891021006125,1,125.0,0.0,0.164,0.0,997.5,7.98,7.65,0
2019-11-02,7891021006125,1,32.0,0.0,0.067,0.0,255.36,7.98,7.65,1
2019-11-03,7891021006125,1,38.0,0.0,0.0,0.0,303.24,7.98,7.65,0
2019-11-04,7891021006125,1,83.0,0.0,0.163,0.0,662.34,7.98,7.65,0
2019-11-05,7891021006125,1,105.0,0.0,0.187,0.0,837.9,7.98,7.65,0
